ID;Nazwa;Ilosc Real;Ilosc Fakt;Roznica Fakt Norm
3983;"Domek dla lalek ""My family house"" + akc. 306125";3;4;1
3753;Domek dla lalek 306101;1;1;0
1539;DOMEK 3D  /MPC26506/                            265064;0;0;0
2795;DOMEK-PAŁAC+AKC. NO.CB888-9 ŚW.DZW. /Q2226      120727;0;0;0
5400;Doktor z akcesoriami, efekty świetlne 390653;11;12;1
3813;Dmuchanka Łódka Dziecieca 399717;28;28;0
2208;Dmuchane kółko do pływania - buźki 205499;10;12;2
4044;DINOZAURY MIĘKKIE 960223;0;0;0
1873;Dinozaury 8szt worek 403064;5;7;2
313;DINOZAUR/                                       142818;0;2;2
74457;DINOZAUR Z ROGAMI;0;8;8
5097;Dinozaur z jajkami św/dźw.216266;0;18;18
1025;DINOZAUR NA BIEGUNACH (DZWIĘK) /Z0733/          929895;1;0;-1
72871;Dinozaur na baterie 1012 895048;15;14;-1
5305;Dinozaur na baterie /515294/;0;7;7
YT1303;Diabły 6/50;0;2;2
YT1301;Diabełki 6/50;0;6;6
PXG105;Diabełki 6/50;0;1;1
CS12850;Diabełki 6/50;5;6;1
3518;Deskorolka, 6 wz. 312379;5;5;0
1357;Deskorolka plastik 807875;0;0;0
1737;"Deskorolka 42x13 cm; koła 48x28 mm 6302608";3;3;0
5586;Deska do prasowania 961820;3;5;2
649;Dentysta 136308;0;0;0
574;Deluxe szachy (Fan) 804099;0;1;1
5174;Czołg z napędem 981121;94;58;-36
1122;CZOŁG Z DZWIEKIEM  /KLX700-3A/   PUD.           004449;0;0;0
1799;CZOŁG NA RADIO  /MPB75435/                      754353;0;2;2
2371;Czołg 813746;24;31;7
4477;CZOłG                                          4231422;0;0;0
1072;Czerwony Kapturek Kot w butach  /324382/;0;0;0
841;Czepek silikonowy 47g 317077;28;30;2
3099;Czepek materiałowy 994343;36;39;3
72215;Czapka uszy;12;11;-1
478;Czajnik z naczyniami 094301;2;2;0
4492;Cymbałki341645;0;1;1
5599;Cymbałki 812619;51;52;1
4575;Cymbałki 800176;60;60;0
3169;Cymbałki 147984;0;0;0
4111;Cymbałki 136476;0;9;9
49;Cymbałki 003165;8;9;1
1568;Cyferki magnetyczne 402654;5;4;-1
3114;Cukierek na baterie 134229;4;8;4
1348;Co to? Tajemnicze cienie 301348;5;8;3
4191;Ciuchcia b&go światło, dźwięk 393197;0;6;6
4101;Ciężarówki 4szt + znaki 136933;3;3;0
1924;Ciężarówka z tramwajem  146260;0;12;12
3040;Ciężarówka z samochodami RC 300698;0;0;0
2824;CIĘŻARÓWKA Z KOPARKą 29CM. /596571/       65710,993318;0;0;0
2161;Ciężarówka z dźwigiem sterowana pilotem 614169;0;0;0
3487;Ciężarówka śmieciarka sterowana pilotem 096794;0;3;3
3185;Ciężarówka sterowana pilotem 142149;0;0;0
2254;Ciężarówka sterowana pilotem 128556;0;1;1
283;CIĘŻARÓWKA METAL 4WZ. /2211-4/  PUD.            066146;0;0;0
3851;Ciężarówka metal 1:55 014041;1;6;5
4100;Ciężarówka laweta+znaki 137510;1;1;0
5644;Ciężarówka laweta z traktorkiem 148578;21;21;0
2053;Ciężarówka laweta 146789;50;56;6
1782;CIĘŻARÓWKA CYSTERNA /93295/NC                   993295;0;0;0
4304;Ciężarówka car friction 35cm 300759;0;0;0
4324;Ciężarówka + Auta friction 300742;0;0;0
75566;Ciekawa Piramidka Nr3 (9 elem.) (w siatce) 052582;3;3;0
1328;Ciastolina zestaw 986034;0;0;0
2164;Ciastolina dinozaury /814637/;5;5;0
1734;CIASTOLINA 6 POJEMNIKÓW WKSZ. /025735/          621302;0;1;1
1730;CIASTOLINA 4 POJEMNIKI /G060434/                958178;0;0;0
3696;Ciastolina 12 szt. display 967491;0;0;0
1395;Ciastolina  zestaw 986034;0;0;0
1729;CIASTOLINA - ZESTAW /G044331/             40289,618357;0;0;0
2381;Chodzący żółwik nakręcanka /Display 12sztuk/ 399069;0;0;0
75575;Chodzące zwierzaki małe 895017;0;7;7
1064;Catch ball 18.5cm - łapacz  831878,963596,112753;64;64;0
480;Buty dla lalki 130085;0;56;56
5547;Buty dla lalki 124534;1;7;6
4420;BUTLA GAZOWA GLUTY  /24 w op/                            806953;0;0;0
639;Butik Bal 300457;2;2;0
5634;Butelka ze światłem i dźwiękiem 637519;29;31;2
1105;BUTELKA Z MLEKIEM /Q285/  BLISTER               081707;0;0;0
1986;Butelka na baterie 082506;0;5;5
71478;Bush babies strażnicy drzewa 230001;1;9;8
75451;Buda duża pies + dr 122;0;25;25
74455;BUDA DUżA DOKTOR 183 561974;2;40;38
14223;BUDA DUżA + DOKTOR 128;0;0;0
74225;buda duza + pies 121 561745;1;23;22
75405;Buda doktor pies 147795;0;0;0
74221;buda doktor kot 147801;0;9;9
5404;Buda 210673;0;1;1
74551;Broń karabin /60069/;0;28;28
4542;Brelok z latarką;0;4;4
885;Brelok Łapacz Snów /12szt karta/ 821338;0;0;0
185;Brelok latarka /display 12szt/ 991359;60;60;0
1509;Brelok Lalka / 12 szt. w op./815269;0;14;14
1759;Brelok laleczka /12szt w opakowaniu/ 821109;150;184;34
1881;Brelok flaming /12 szt. w op./814194;52;75;23
4076;Brelok flaming (12 szt. w op.) 997399;29;32;3
3311;Brelok flaming (12 szt. folia) 406190;0;0;0
473;Brelok Emotik x12 806991;0;12;12
3050;Brelok brązowy 815245;0;0;0
2656;Brelok Bobas / 12 szt. w op./407128;61;72;11
276;Brelok - Buźka - Latarka /display 12szt/ 302561;204;204;0
71268;Bransoletki Pluszowe komplet 2 sztuki 15cm 049322;9;9;0
2305;BRANSOLETKA LAMBADKA  X10                       00981;0;454;454
3727;Bramka z piłką 512359;27;27;0
4368;BRAMKA 120X65                                   69345;0;0;0
3698;Bobas w nosidle 396884, 964784, 815252;29;51;22
4338;BOBAS śPIEWAJąCY                                116782;0;1;1
604;Bobas Newborn 133147;0;1;1
75574;Bobas mały 112;0;4;4
75573;Bobas duży 118;0;2;2
511;Bobas Dorotka śpiewający i mówiący po polsku 116492;0;3;3
4341;BOBAS DOROTKA ŚPIEWAJĄCA I MÓWIĄCA              116829;0;0;0
4340;BOBAS DOROTKA ŚPIEWAJĄCA I MÓWIĄCA              116508;0;0;0
1985;BOBAS 30CM.- WEŁNIANE UBRANKO /1403/            870197;0;0;0
626;BMW 1:24 RADIO F/F.+ŁADOW. /Q2193/              120543;0;0;0
3949;Blender /6960728/ZR3212M/;11;11;0
533;Biżuteria 143603;3;6;3
3021;Biżuteria 143245;0;9;9
3970;"BILARD ""MINI POOL""   /G031876/                  918615";0;0;0
5102;Bilard   212961;0;0;0
3837;BIERKI /NAKŁON/ 800129;4;5;1
971;Bierki 300761;18;18;0
4416;Biedronka na baterie804706;0;17;17
71405;Bębenek na baterie 168-23 161999;54;26;-28
70058;BĘBENEK MAŁY /M/ 000353;19;48;29
70054;BĘBENEK DUŻY. /M/ 000162;16;53;37
3366;BĘBENEK DLA MALUCHA /306934/;0;7;7
5554;Bębenek 813654;6;9;3
5548;Bębenek 091867;0;3;3
4565;Bębenek 012269;0;0;0
4337;BęBENEK                                         091867;0;28;28
117;BEZPIECZNE NOŻYCZKI  /PB1703/                    08501;0;1;1
89;BEZPIECZNE CĄŻKI  /PB1718/                      085022;21;21;0
15655;Betoniarka;1;1;0
15658;Beczkowóz;1;1;0
14280;Bąk duży przezr.;40;6;-34
14377;Bąk duży malowany;46;76;30
2533;Bączek świecący 135912;0;0;0
875;BATERIE AG-13  1OP.=10SZT.;7;7;0
1292;BATERIA R6 PANASONIC  X 4SZT.;372;419;47
3925;BATERIA R6-OKTAN  X4   /60szt opak/ 171000;1210;420;-790
1646;BATERIA R03-OKTAN   X4                          170010;88;83;-5
4452;BATERIA PANASONIC R6L ALKALINE;121;661;540
4451;Bateria Panasonic R3L Alkaline;70;600;530
4425;BATERIA PANASONIC R03/TRAY (10sztuk);324;328;4
1290;Bateria /10szt / AG13 /1154;63;72;9
1291;Bateria / 10szt / AG10;8;18;10
5662;Basen tęcza 3 745221;5;5;0
5667;Basen Muchomorek 401058;4;4;0
5661;Basen 459240;8;8;0
5660;Basen 402390;5;5;0
15176;Bańki x24;0;35.4167;35.4167
5186;Bańki uśmiech /24szt displ/300871;0;0;0
14454;BAńKI STRAż + POLICJA;0;0;0
193;Bańki mydlane /display 24szt/ 411309;120;120;0
411;Bańki mydlane /display 16szt/ 587088;89;105;16
3844;Bańki mydlane /24szt opakowanie/137381;169;189;20
1510;Bańki mydlane 624788;3;53;50
4579;Bańki mydlane 094641;52;52;0
886;"BAŃKI MYDL. ""DINO""  X24 223385";0;26;26
74448;Bańki MY193Y-2 Koń Mały;21;17;-4
74483;Bańki MY10086Y-2 Muzyka;1;0;-1
74453;Bańki MY10080-2 Rozkładane;25;5;-20
3755;Bańki 12 szt. display 8133264;0;0;0
5159;Bańki - pałka 22 cm + bębenek z kulkami x12308693;0;0;0
14220;BAńKA PAłKA;0;0;0
2154;Bankowe jabłuszko - skarbonka / 000339/;34;37;3
3151;Banan antystresowy 5x13 cm /12 szt. w op./313185;0;0;0
1095;Bałwan grzechotka /135971/;0;0;0
1688;Bałwan /136350/;1;1;0
2276;Balony Wodne /display 24szt/ 411699;38;38;0
3116;Balony metalic 25 szt. 122837;7;12;5
3111;Balony metalic 20szt /122820/;17;17;0
3110;Balony Happy Birthday 10szt /122844/;31;31;0
1227;BALONY DO MODELOWANIA /100/ RURKI /558012/;0;0;0
774;Balony 411293;6;6;0
3513;BALON WALENTYNKOWY Z NADRUKIEM /OPK.20SZT/      831607;0;0;0
2080;BALON PIŁKA /25SZT/                             830327;0;0;0
597;"BALON METALIZOWANY 10"" MIX KOLOR                831584";0;0;0
1434;"BALON DEKORACYJNY 10"" JEDNOKOL. /100/";0;0;0
169;BALON DEKORACYJNY 10 (MIX KOLOR.)  /830105/;0;0;0
2551;Balon - samochód 205345;14;39;25
392;Balon - ludzik w masce 205390;0;0;0
75269;Bajkowy Księżyc z Misiem 33cm;0;2;2
71243;Bajkowe Sny - Zawieszka z dźwiękiem i dodatkami 049445;3;3;0
71258;Bajkowe Sny - sprężynka pluszowa z dodatkami 30cm 049438;6;6;0
71247;Bajkowe Sny - Pozytywka 18cm 049452;1;1;0
71143;Bajkowe Sny - Grzechotka z dźwiękiem 25cm 049469;2;2;0
71259;Bajkowe Sny - Grzechotka 18cm 049421;4;4;0
5268;Bajkowe Słoneczko 35 cm;0;2;2
1673;Badminton134816;3;3;0
5105;Badminton   301113;0;0;0
642;BADMINGTON 2RAKIETKI-POKROWIEC /64104/          964104;0;0;0
5267;Baby Krówka Siedząca z Grzechotką 16 cm;0;0;0
1058;Baby Classic Tomek i przyjaciele /360660/;0;0;0
3433;Autobusy SASC998-94/339142/;0;0;0
2075;Autobus na baterie 732528;49;59;10
1763;Autobus metalowy /24 szt. w op./6304091 ;1;0;-1
4497;AUTO/562752/;0;0;0
5072;Auto198012;71;76;5
989;Auto Zwierzak 24x22x7,3cm 312010;24;24;0
75046;Auto zestaw 1268;19;17;-2
802;Auto z dzwonkiem 37x34x10cm 312775;36;36;0
3658;Auto wywrotka 311532;2;3;1
2391;Auto wyścigowe friction 314915, 301312;24;26;2
1608;AUTO WYŚCIGOWE 303056;0;0;0
2986;Auto wózek widłowy 311488;6;6;0
5588;Auto wojskowe z lawetą + czołg 49 cm 306187;5;7;2
5589;Auto wojskowe laweta + helikopter 49 cm 306620;1;1;0
2296;Auto w skali 1:22 R/C 4W na baterie 960698;0;5;5
1890;Auto w pudełku (48 szt. w op.)403861;33;41;8
5185;Auto truck 304879;0;1;1
75572;Auto Transformer 644484;0;1;1
75510;Auto Transformer 0268035;0;27;27
515;Auto tir policyjny 992786;0;0;0
944;Auto tir laweta 2 poziomy + 8 autek budowlanych249185;0;0;0
138;Auto Terenowe RC, FF, 4x4, Amortyzatory, metal 307047;0;0;0
3283;Auto terenowe na radio 820119;0;0;0
3348;Auto śmieciarka269163;0;3;3
303;Auto śmieciarka display 12 szt. 995616;0;0;0
1708;AUTO ŚMIECIARKA 30CM. /MKE127525/KLOSZ    91840,275257;0;0;0
2756;AUTO ŚMIECIARKA /MPJ02119/  KLOSZ               021196;0;0;0
5349;Auto Śmieciarka (Światło, dźwięk)  /976202/;0;7;7
2667;Auto śmieciarka 311518;4;4;0
3441;Auto straż sterowana smartfonem 128570;0;0;0
1528;Auto straż pożarna 30CM 8795745, 957450, 872559;31;59;28
2615;AUTO STRAŻ POŻ.38CM.RUCH.DRABINA /ZM381/  089709 68604;0;0;0
2891;AUTO STRAŻ POŻ. 23CM 098134;75;101;26
5600;Auto straż na baterie j.polski 814279;33;33;0
1628;Auto straż 136353;0;0;0
5004;Auto straz na baterie 873525, 878117;5;44;39
5018;Auto straz na baterie;0;10;10
3178;Auto sterowane zegarkiem 140367;0;0;0
73924;Auto sterowane 1659045;0;0;0
4012;Auto sportowe 000744;0;0;0
3543;AUTO SPORT CAR RADIO+ŁADOW. /HL88843/           021353;0;0;0
347;AUTO SPORT 22CM. W WORKU /016380/               620756;0;0;0
234;Auto speed car RC 300728;0;1;1
67;Auto służby 148417;18;18;0
235;Auto Robot /display 8szt/ 410036;31;32;1
109;Auto Robot /display 8szt/ 410029;31;32;1
75571;Auto robot 580272;0;5;5
3157;Auto RC FF 300940;0;0;0
1142;AUTO RADIO F/F.ŚW.,ŁADOWARKA  /ZMZR2016A        208735;0;0;0
1204;AUTO PRZWROTKA WKSZ. B/O. 0971154;0;0;0
74219;Auto przewrotka stunt 999G-19A;54;52;-2
2570;AUTO PRZEWROTKA NO.138 /N1-138/                 000892;0;0;0
5350;Auto przewrotka na baterie /982319/;0;0;0
2440;Auto przewrotka 967778;58;87;29
1739;Auto przewrotka 630497;66;80;14
3881;Auto policyjne metalowe 014492;16;27;11
1788;AUTO POLICYJNE 25X16CM. /ZM648/  KLOSZ          070813;0;0;0
4433;AUTO POLICYJNE                                009344;0;0;0
4532;Auto policja z napędem światło + dźwięk;0;0;0
3635;Auto policja z napędem 23cm 404080;66;101;35
3679;Auto policja z napędem 980087;45;45;0
5336;Auto policja z napędem  /979012/;0;0;0
2225;Auto policja przewrotka 302899;0;0;0
5598;Auto policja na baterie j.polski 809893;26;28;2
3007;Auto policja 963893;1;28;27
5557;Auto policja 820089;0;9;9
4568;Auto policja 014270;0;6;6
4205;AUTO POLICJA                                    993325;0;0;0
4533;Auto pogotowie z napędem /015935/;5;3;-2
132;Auto pick up 133796;10;10;0
339;Auto niebieskie /box 48szt/ 403637;28;86;58
5374;Auto na baterie741557;15;31;16
2141;AUTO NA BATERIE ŚW.3D  /TG372885/               801941;0;0;0
72288;Auto na baterie FW-2033A Transf 0207935;98;85;-13
5359;Auto na baterie 4 wz /412158/;0;1;1
2505;Auto na baterie 961912;41;57;16
5642;Auto na baterie 960564;34;34;0
5643;Auto na baterie 960540;37;37;0
75623;Auto na baterie 0217589;9;25;16
75570;Auto na baterie 0217588;0;2;2
553;AUTO METAL OTW.DRZWI  /0304/BLISTER             081660;0;0;0
503;"Auto Metal 3"" /O382/115242/";0;0;0
4120;Auto malucha, 3 wz. 313215;23;23;0
4385;Auto Malucha 3wz 308082;0;4;4
3383;Auto laweta z dużym autem /993301/;0;0;0
3896;AUTO LAWETA Z AUTAMI BUDOWLANYMI 4 WZ. 25 CM /994025/;0;0;0
5358;Auto laweta policja + helikopter + 2 figurki 313233;0;5;5
833;Auto laweta 23cm + 3 auta 301336;10;10;0
3046;AUTO LAWETA + motor  TG219042/812916/;0;0;0
4163;Auto laweta + 6 autek 959029;0;1;1
1294;AUTO LAWETA + 4AUTA 225792;0;12;12
832;Auto laweta + 3 quady807065;0;0;0
2677;Auto laweta + 3 auta718221;0;0;0
2257;Auto laweta 978008;0;0;0
2196;Auto laweta 909880;0;5;5
4142;Auto Laweta 871743;31;31;0
2421;Auto Laweta 800418;62;63;1
5230;Auto laweta - truck quady   302998;0;2;2
4155;Auto laweta - pomoc drogowa 303124;0;0;0
5001;Auto laweta;0;0;0
5136;Auto lampart na baterie;0;1;1
2236;Auto Kopyrtek 874461, 0050458;87;44;-43
2953;Auto koparko - spychacz 311525;4;5;1
3661;Auto koparko - ładowarka 311495;4;5;1
3789;Auto koparka 311471;1;1;0
459;AUTO KONTENER 27CM. 2KOL.  O/D                  336339;0;0;0
2351;Auto karetka na baterie 807073                ;36;36;0
1403;Auto jeździ po ścianie 300216;0;0;0
304;Auto jeep na baterie pudełko 403040;2;21;19
920;Auto jeep laweta + helikopter283586;0;0;0
3492;Auto jeep 4szt blister 403828;4;6;2
5198;Auto holownik 30 cm, światło, dzwięk 392114;0;2;2
2344;Auto Friction z lawetą i pojazdem 301275;15;15;0
4323;AUTO FRICTION 300087;11;21;10
1650;Auto Formula F1 ze światłem i głosem 3kol 309157;6;6;0
5590;Auto F1 47 cm 303391;0;0;0
2904;"AUTO F/F ""EXCITER"" + ŁADOW. /HL259420/          029281";0;2;2
421;Auto dla malucha z kulką /display 6szt/403262;17;20;3
112;Auto czerwone-metal 12cm, Światło, Dźwięk 300209;9;5;-4
5638;Auto camper dla malucha /display 12szt/404382;16;20;4
805;Auto Budowlane Podwójne 313451;21;24;3
837;Auto budowlane 2wz 312003;18;18;0
15377;Auto budowlane;58;1;-57
3894;AUTO BETONIARKA 31CM.  /91277/NC                991277;0;0;0
1594;AUTO BETONIARKA /91956/NC  KLOSZ                991956;0;0;0
1450;Auto betoniarka 311501;5;5;0
337;AUTO B/O. STAWIAJĄCE KLOCKI /010488A/           817534;0;1;1
4121;Auto B&GO 23 cm. światło 311952;2;19;17
5562;Auto ambulans na baterie 142071;0;20;20
4257;Auto 93349 /993479/;1;0;-1
4004;Auto 742939;0;0;0
801;Auto 40x34x10cm 312850;21;23;2
4203;AUTO 32CM                                       992212;0;0;0
1629;AUTO 22CM. POGOTOWIE  /181632/    KLOSZ         816320;0;0;0
5071;Auto 197749;49;53;4
5376;Auto /993974/;0;1;1
4521;AUTO /895757/;0;0;0
4491;AUTO /7485516/;0;0;0
4515;AUTO /715495/;0;0;0
5204;Auto /633036/;0;0;0
5205;Auto /549353/;0;3;3
4495;AUTO /535185/;0;0;0
5283;Auto /124794/;0;0;0
529;"AUTO ""SONIC 2""  23CM. /Q2371/ 3KOL.WOREK        116225";0;0;0
5592;Auto 894502;18;19;1
4507;Auto 776981;12;22;10
4498;AUTO 7314660;0;1;1
807;Auto 727212;0;0;0
4506;AUTO 698040, 993325;5;0;-5
5552;Auto 498041;0;4;4
5526;Auto 412424;19;30;11
860;Auto 367937;1;0;-1
4501;AUTO 290340;25;44;19
4166;Auto 250891;17;41;24
5279;Auto 124657;0;13;13
5551;Auto 103321;12;20;8
771;Auto 02963;0;0;0
5355;Auto  /391090/;0;0;0
5356;Auto  /262715/;0;0;0
5290;Auto  /123889/;0;0;0
5050;Auto   /816277/;0;0;0
4502;AUTO   /712809/;0;0;0
4483;AUTO                                           700141;0;0;0
4480;AUTO;0;0;0
556877;AUTO;0;0;0
4296;AUTO;0;0;0
5051;Auto;0;0;0
5048;Auto;1;2;1
3694;Autko z oczami /display 12szt/ 403989;29;29;0
640;AUTKO Z MUZYKĄ I ŚWIATŁEM /MPE54835/  PUD.      548358;0;0;0
3282;Autko śmierciarka w worku 30cm 798791;54;60;6
14218;AUTKO PRZEWROTKA   /1525/;0;0;0
4147;Autko metal z oczkami /display 12szt/401763;108;98;-10
2422;AUTKO METAL WYŚCIGOWE 1:43 /Q2309/  PUD.        113514, 397010;0;0;0
2069;AUTKO JEEP NO.336 /988698/  WOREK               886981;0;0;0
3405;AUTKO JEEP 19CM.4KOL. /392525/                  925259;0;0;0
297;Autko dla malucha służby /display 12szt/403330;10;42;32
291;Autko budowlane dla malucha /display 8szt/ 04191;0;4;4
899;AUTKO BUDOWL.4WZ. W WORKU /556877/              568775;0;0;0
1815;AUTKO 17CM W WORKU  425000;96;92;-4
48;AUTKO 12CM. W WORKU /8680833/                   808333;0;0;0
1596;Autko 1:64 099580;0;0;0
4566;Autko 014096;0;14;14
4567;Autko 014089;0;9;9
75047;Autka zestaw 01-4;10;11;1
5315;Autka z ludzikiem, friction /004735/;0;0;0
1524;Autka metal, otw. dzwi 960124;12;14;2
105;AUTKA METAL OTW.DRZWI  X24 BOX /294/ 054145;0;0;0
3230;Autka metal 5 sztuk 009337;119;127;8
3270;Autka 10 sztuk 008132, 106103;0;4;4
3207;Auta 4szt blister 402333;33;33;0
4303;Auta 10szt blister, pullback 300094, 809824;33;34;1
86;ASPIRATOR DO NOSKA  /PB1302/                    085084;40;40;0
912;Artykuł rozrywkowy glut /display 12szt/ 405742;0;26;26
2195;Art. rozrywkowy płyn galaktyczny  X48 925934;0;0;0
652;Art. rozrywkowy gluty z insektami /48szt displ/807769;0;0;0
968;Art. rozrywkowy glut świnka 12 szt. disp. 983903  983910;0;4;4
5669;Art. Rozrywkowy glut owoc /display 18szt/ 9405667;348;360;12
4362;Art. Rozrywkowy glut owad /48 szt w displayu/ 984023 ;177;142;-35
1564;Art. rozrywkowy glut jajko 12 szt. display 983903;0;0;0
4235;Art. Rozrywkowy glut /display 12szt/ 412290;48;81;33
4153;Art. Rozrywkowy Glut /display 12szt/ 412276;48;88;40
2071;Art. rozrywkowy glut /24szt w display/ 405728;0;0;0
2070;Art. rozrywkowy glut /18szt display/ 405681;0;1;1
5175;Art. rozrywkowe smoła (display 24 szt.);0;0;0
1449;Art. rozryw. gluty owoce /12 szt. w op./ 817973;338;370;32
5022;Art. rozryw. gluty owoce / 24 szt. w op./ 808155, 815757;102;736;634
1916;Art. Rozr. Gluty /display 24szt/ 822908;288;288;0
1300;Art. Roz. Gluty /24szt display/ 822892;141;159;18
5371;Aparat na baterie  81776, 083626;4;8;4
2133;Aparat na bańki dinozaur 200890;0;0;0
4528;Aparat do robienia baniek;0;0;0
111;Aparat do baniek transformers /display 12szt/ 015053;46;60;14
316;Aparat do baniek Spiderman /display 12szt/ 523012;58;60;2
4041;Aparat do baniek Shimmer Shine /display 12szt/ 011048;65;83;18
348;Aparat do baniek Paw Patrol /12szt display/ 011031;7;12;5
110;Aparat do baniek My Little pony /display 12szt/ 015046;61;63;2
897;Aparat do baniek Frozen /12szt display/ 532749;120;120;0
290;Aparat do baniek Cars /display 12szt/ 522749;48;48;0
315;Aparat do baniek Avengers /display 12szt/ 540767;29;30;1
4040;Aparat do  baniek Paw Patrol /display 12szt/ 011024;122;142;20
5563;Ambulans 30cm 302868;0;9;9
174;AMBULANS 27 cm, otw drzwi /SA3766A/;0;0;0
75569;Ambulance 732526;0;6;6
5275;Akcesoria dla lalek  /126866/;0;13;13
4534;Akcesoria dla lalek - buty 809022, 989790;0;3;3
257;6 Autek 7cm wys. Koła 300032;0;0;0
4107;6 aut 132553;0;0;0
3676;5 pojazdów 136568;0;1;1
137;5 Funkcyjna Ciężarówka Budowlana R/C z akumulatorem, USB 309812;5;6;1
2903;5 Funkcji R/C Auto z muzyką i światłem (charger, USB) 301060;1;4;3
4127;4 zwierzęta zestaw 313093;10;11;1
446;4 Funkcyjny samolot R/C ze światłem i muzyką 309539;0;2;2
139;4 Funkcyjny Samochód Wyścigowy ze światłem 1:20 309775;9;17;8
5549;4 funkcyjny samochód R/C otwierane drzwi 1:24 309782;10;18;8
136;4 funkcyjny Jeep R/C z głosem i ładowarką 309805;1;2;1
4124;3 dinozaury w worku zestaw 313109;30;34;4
731;25 Gier 301256;1;5;4
5131;2 koniki + zagroda 125104;0;1;1
732;15 Gier 301270;5;6;1
3601;"""Zośka 55 mm 302585";0;0;0
71283;"""Tioma"", samochód-wywrotka 033253";25;45;20
71285;"""Tioma"", samochód-straż pożarna 033284";14;24;10
72912;"""Tioma"", samochód-komunalny 033291";16;21;5
72690;"""Tioma"", samochód-ewakuator";5;6;1
71284;"""Tioma"", samochód-betoniarka 033260";15;18;3
71374;"""Prestiż"", śmieciarka 071743";0;0;0
71387;"""Majster"", traktor-koparka wojskowy 049285";10;15;5
71288;"""Majster"", traktor-koparka 035318";6;8;2
71280;"""Leon"", samochód-straż pożarna 052889";0;4;4
71281;"""Leon"", samochód-komunalny 052896";0;5;5
71279;"""Kiesza"", samochód-wywrotka sorter 046529";12;20;8
71282;"""Faworyt"", samochód-wywrotka + Klocki ""Budowniczy"" (17 elem.) 004239";11;13;2
71231;"""Baby Gripcar"" - ""Słoniątko"" 038241";0;0;0
71295;"""Baby Gripcar"" - ""Samochód"" 038203";0;1;1
71298;"""Baby Gripcar"" - ""Królik"" 038234";1;1;0
71297;"""Baby Gripcar"" - ""Ciężarówka"" 038227";0;1;1
4313;"""AUTA"" SPORTOWE 2WZ. /192   300353  ZM826-105-107";0;0;0
4310;"""AUTA"" PICKUP 2WZ. /192    300346   ZM826-104-106";0;0;0
